"cell","tsbin","t","Method","Order.q","SC","qD","qD.LCL","qD.UCL","nT","nOcc","Sobs","Chat","GoodU","Mrate","Q1","Q2","Q3","Q4","Q5","Q6","Q7","Q8","Q9","Q10","occurrence_no","collection_no","reference_no","bin_midpoint","cell_lng","cell_lat","qD_raw","stage","bin_index","bin","abs_lat","hemisphere","abs_lat_bin_mid","lat_zone","qD_normalized","slope_filter_id","data_role"
6557,"463.8_6557",6.822087654,"Rarefaction",0,0.700000547,4.266752596,3.50838595,5.025119241,42,42,8,0.9303,0.928571429,0.625,3,0,0,1,0,0,1,1,1,0,42,13,1,463.8,161.1289434,-12.72673237,4.266752596,"Darriwilian",15,22,12.72673237,"Southern",11.216828,"tropical",3.44846038026536,"collection10","slope"
6569,"463.8_6569",7.988209869,"Rarefaction",0,0.700000268,4.307745546,2.677942466,5.937548626,55,55,11,0.9286,0.927272727,0.636363636,4,2,1,2,0,0,0,0,0,0,55,39,4,463.8,163.8703036,13.10418586,4.307745546,"Darriwilian",23,14,13.10418586,"Northern",14.483604,"tropical",3.48159156393833,"collection10","slope"
6572,"463.8_6572",13.98123609,"Rarefaction",0,0.700000282,7.91843195,0,20.57388123,26,26,11,0.7723,0.769230769,0.454545455,6,1,0,3,0,1,0,0,0,0,26,12,2,463.8,166.2650297,19.83993089,7.91843195,"Darriwilian",25,12,19.83993089,"Northern",21.178301,"tropical",6.39980834112612,"collection10","slope"
6626,"474.2_6626",4.77588569,"Rarefaction",0,0.699999826,2.986045336,0.454413286,5.517677386,20,20,6,0.8551,0.85,0.5,3,1,0,0,0,0,1,1,0,0,20,13,3,474.2,170.1063917,15.91229946,2.986045336,"Floian",23,14,15.91229946,"Northern",14.483604,"tropical",3.35927475879192,"collection10","slope"
6628,"474.2_6628",11.43867,"Rarefaction",0,0.699999587,6.521169839,5.35545879,7.686880887,72,72,12,0.9726,0.972222222,0.833333333,2,1,1,3,1,0,1,0,1,0,72,26,1,474.2,171.8315703,20.39116173,6.521169839,"Floian",25,12,20.39116173,"Northern",21.178301,"tropical",7.33625875462859,"collection10","slope"
664,"4.4665_664",43.73878402,"Rarefaction",0,0.699999996,22.58618942,19.11570113,26.05667771,131,131,38,0.9019,0.900763359,0.657894737,13,10,6,0,2,2,3,0,0,0,131,34,7,4.4665,-109.9783314,26.5479675,22.58618942,"Zanclean",27,10,26.5479675,"Northern",28.1939,"tropical",10.5810739246573,"collection10","slope"
6654,"449_6654",95.96501171,"Rarefaction",0,0.700000014,53.26262769,46.76751347,59.75774191,351,351,91,0.9147,0.914529915,0.67032967,30,11,12,9,6,7,1,5,4,2,351,60,19,449,172.8351576,16.13651352,53.26262769,"Katian",24,13,16.13651352,"Northern",17.79942,"tropical",35.3368521533203,"collection10","slope"
6682,"449_6682",40.43644261,"Rarefaction",0,0.700000085,22.49052402,17.27559075,27.70545729,78,78,31,0.8222,0.820512821,0.548387097,14,5,3,5,2,1,0,0,1,0,78,13,4,449,175.5663324,16.32038471,22.49052402,"Katian",24,13,16.32038471,"Northern",17.79942,"tropical",14.9212375846536,"collection10","slope"
6710,"455.5_6710",48.7998901,"Rarefaction",0,0.700000033,25.61559613,0,75.98627626,64,64,30,0.7192,0.71875,0.4,18,1,4,4,2,1,0,0,0,0,64,10,3,455.5,178.3048445,16.46543653,25.61559613,"Sandbian",24,13,16.46543653,"Northern",17.79942,"tropical",18.5239460756709,"collection10","slope"
676,"4.4665_676",48.7260738,"Rarefaction",0,0.700000049,26.93425599,6.388511933,47.48000006,92,92,37,0.8051,0.804347826,0.513513514,18,3,6,7,1,0,1,0,0,1,92,22,6,4.4665,-77.06022527,37.78714428,26.93425599,"Zanclean",30,7,37.78714428,"Northern",39.740101,"temperate",12.6180361120798,"collection10","slope"
676,"1.29585_676",121.5008966,"Rarefaction",0,0.699999975,66.38595866,58.45843923,74.3134781,363,363,108,0.8956,0.895316804,0.648148148,38,21,11,11,5,6,7,1,2,2,363,23,6,1.29585,-77.06022527,37.78714428,66.38595866,"Pleistocene",30,7,37.78714428,"Northern",39.740101,"temperate",25.9768015020885,"collection10","slope"
676,"63.83_676",21.2588811,"Rarefaction",0,0.700000037,12.13710212,5.408300635,18.86590361,76,76,22,0.8556,0.855263158,0.5,11,1,0,1,5,1,0,0,2,1,76,26,3,63.83,-77.06022527,37.78714428,12.13710212,"Danian",30,7,37.78714428,"Northern",39.740101,"temperate",18.1276379443653,"collection10","slope"
676,"97.2_676",56.00895293,"Rarefaction",0,0.699999898,28.98171591,25.67297097,32.29046085,640,640,90,0.9516,0.9515625,0.655555556,31,13,11,3,7,4,3,2,0,1,640,113,7,97.2,-77.06022527,37.78714428,28.98171591,"Cenomanian",30,7,37.78714428,"Northern",39.740101,"temperate",39.9246746197733,"collection10","slope"
676,"3.09_676",141.0764299,"Rarefaction",0,0.699999981,77.57694533,71.92403518,83.22985547,675,675,142,0.9453,0.945185185,0.73943662,37,20,20,9,11,9,7,7,2,5,675,28,5,3.09,-77.06022527,37.78714428,77.57694533,"Piacenzian",30,7,37.78714428,"Northern",39.740101,"temperate",30.640558074548,"collection10","slope"
676,"179.45_676",6.059200279,"Rarefaction",0,0.8,2.211840056,1.441536319,2.982143792,10,10,3,0.8364,0.8,0.333333333,2,0,0,0,0,0,0,1,0,0,10,10,5,179.45,-77.06022527,37.78714428,2.211840056,"Toarcian",30,7,37.78714428,"Northern",39.740101,"temperate",4.8657279875901,"collection10","slope"
6762,"449_6762",105.8307856,"Extrapolation",0,0.7,54.10983607,26.31726548,81.90240665,61,61,38,0.577,0.573770492,0.315789474,26,6,3,2,0,1,0,0,0,0,61,23,8,449,179.1188615,7.141901982,54.10983607,"Katian",21,16,7.141901982,"Northern",7.986719,"tropical",35.8989287643609,"collection10","slope"
6784,"411.82_6784",46.65446031,"Rarefaction",0,0.699999993,20.45637192,2.288107367,38.62463647,189,189,58,0.7514,0.751322751,0.189655172,47,2,1,0,1,1,1,0,0,0,189,81,3,411.82,174.4221529,-7.265914649,20.45637192,"Pragian",16,21,7.265914649,"Southern",7.986719,"tropical",9.55025417649541,"collection10","slope"
6811,"416.32_6811",177.6886561,"Extrapolation",0,0.7,92.62262774,62.90531058,122.3399449,137,137,79,0.6297,0.627737226,0.35443038,51,18,2,3,0,3,2,0,0,0,137,20,5,416.32,175.5846926,-9.701861056,92.62262774,"Lochkovian",15,22,9.701861056,"Southern",11.216828,"tropical",98.530802147917,"collection10","slope"
6813,"416.32_6813",17.96845206,"Rarefaction",0,0.70000001,10.52018478,7.564068392,13.47630117,68,68,18,0.8975,0.897058824,0.611111111,7,1,1,1,3,2,1,1,0,1,68,16,3,416.32,177.9763291,-4.767502315,10.52018478,"Lochkovian",17,20,4.767502315,"Southern",4.782054,"tropical",11.1912420367454,"collection10","slope"
6838,"411.82_6838",139.7455563,"Rarefaction",0,0.700000017,72.05151299,56.54429759,87.5587284,220,220,93,0.7687,0.768181818,0.451612903,51,13,11,4,5,4,0,3,1,0,220,44,7,411.82,176.786989,-12.16148497,72.05151299,"Pragian",15,22,12.16148497,"Southern",11.216828,"tropical",33.6379425220952,"collection10","slope"
6864,"402.045_6864",156.9394777,"Rarefaction",0,0.700000018,89.07068093,74.59982509,103.5415368,178,178,95,0.7376,0.735955056,0.505263158,47,26,13,5,4,0,0,0,0,0,178,11,6,402.045,175.5663324,-16.32038471,89.07068093,"Emsian",13,24,16.32038471,"Southern",17.79942,"tropical",82.074769486267,"collection10","slope"
6865,"402.045_6865",17.35202228,"Rarefaction",0,0.699999782,10.02281638,7.080752851,12.96487992,42,42,15,0.8605,0.857142857,0.6,6,3,1,0,4,0,1,0,0,0,42,17,1,402.045,177.5043319,-14.29317887,10.02281638,"Emsian",14,23,14.29317887,"Southern",14.483604,"tropical",9.23559060515292,"collection10","slope"
6890,"402.045_6890",53.94896412,"Extrapolation",0,0.7,28.56956522,8.285542022,48.85358841,46,46,26,0.6579,0.652173913,0.384615385,16,6,1,1,1,1,0,0,0,0,46,17,4,402.045,174.6120542,-20.59941049,28.56956522,"Emsian",12,25,20.59941049,"Southern",21.178301,"tropical",26.3256152896952,"collection10","slope"
6931,"481.975_6931",35.66143611,"Rarefaction",0,0.702702703,18.60001516,12.88457361,24.3154567,37,37,19,0.7086,0.702702703,0.421052632,11,4,0,2,2,0,0,0,0,0,37,11,4,481.975,-165.0499287,9.355618194,18.60001516,"Tremadocian",21,16,9.355618194,"Northern",7.986719,"tropical",38.2796054335685,"collection10","slope"
701,"77.9_701",6.162363028,"Rarefaction",0,0.699999559,3.518172278,0,7.245509691,23,23,8,0.7438,0.739130435,0.25,6,0,0,0,0,0,1,0,0,1,23,12,8,77.9,-85.28277933,34.70322863,3.518172278,"Campanian",29,8,34.70322863,"Northern",35.709438,"temperate",2.98921138024697,"collection10","slope"
702,"91.85_702",65.03956772,"Rarefaction",0,0.700000022,36.69861962,33.13807636,40.25916289,367,367,69,0.9511,0.950953678,0.739130435,18,9,7,1,7,6,1,2,4,2,367,54,27,91.85,-82.00255838,35.33059349,36.69861962,"Turonian",29,8,35.33059349,"Northern",35.709438,"temperate",68.877019709568,"collection10","slope"
702,"63.83_702",38.34884585,"Rarefaction",0,0.699999978,20.74409393,15.46781561,26.02037225,83,83,30,0.8574,0.855421687,0.6,12,7,2,6,0,1,0,0,0,1,83,26,2,63.83,-82.00255838,35.33059349,20.74409393,"Danian",29,8,35.33059349,"Northern",35.709438,"temperate",30.9828013745793,"collection10","slope"
703,"3.09_703",182.7723005,"Rarefaction",0,0.700000035,95.45445835,80.07320207,110.8357146,295,295,124,0.7836,0.783050847,0.483870968,64,25,7,7,8,4,7,0,1,1,295,12,6,3.09,-78.75,35.99830135,95.45445835,"Piacenzian",29,8,35.99830135,"Northern",35.709438,"temperate",37.7016375432954,"collection10","slope"
703,"69.1_703",86.61571585,"Rarefaction",0,0.700000035,42.87159105,37.73929978,48.00388233,884,884,119,0.9627,0.962669683,0.722689076,33,16,14,15,4,3,7,1,5,1,884,130,3,69.1,-78.75,35.99830135,42.87159105,"Maastrichtian",29,8,35.99830135,"Northern",35.709438,"temperate",42.2651426348896,"collection10","slope"
703,"63.83_703",131.7845292,"Rarefaction",0,0.700000003,66.9535775,61.46588844,72.44126657,1145,1145,206,0.9092,0.909170306,0.495145631,104,22,14,8,7,4,3,7,4,5,1145,180,9,63.83,-78.75,35.99830135,66.9535775,"Danian",29,8,35.99830135,"Northern",35.709438,"temperate",100,"collection10","slope"
71,"232.15_71",21.21744709,"Rarefaction",0,0.700000196,12.01783373,8.707513588,15.32815388,35,35,15,0.8666,0.857142857,0.666666667,5,6,2,1,0,0,0,1,0,0,35,15,3,232.15,-64.21658653,85.16266202,12.01783373,"Carnian",36,1,85.16266202,"Northern",80.405932,"polar",7.06931620021261,"collection10","slope"
7103,"21.745_7103",12.8107621,"Rarefaction",0,0.700000064,6.260194555,3.944040683,8.576348426,181,181,31,0.9063,0.906077348,0.451612903,17,4,2,2,1,1,0,1,1,0,181,100,3,21.745,178.0372731,-44.32775068,6.260194555,"Aquitanian",6,31,44.32775068,"Southern",44.024286,"temperate",10.1087077754362,"collection10","slope"
7130,"25.17_7130",39.79427324,"Rarefaction",0,0.700000014,25.15282556,18.93393394,31.37171717,47,47,27,0.8003,0.787234043,0.62962963,10,15,1,1,0,0,0,0,0,0,47,10,3,25.17,179.5164008,-46.44661908,25.15282556,"Chattian",5,32,46.44661908,"Southern",48.647908,"temperate",31.120132775855,"collection10","slope"
7130,"18.215_7130",128.2225088,"Rarefaction",0,0.70000006,68.38168499,59.02352001,77.73984997,196,196,85,0.8022,0.801020408,0.541176471,39,22,12,3,0,1,5,3,0,0,196,28,2,18.215,179.5164008,-46.44661908,68.38168499,"Burdigalian",5,32,46.44661908,"Southern",48.647908,"temperate",39.7142260903196,"collection10","slope"
7130,"12.725_7130",84.77920405,"Extrapolation",0,0.7,44.46339286,31.38676696,57.54001875,80,80,43,0.6897,0.6875,0.418604651,25,7,7,2,1,0,1,0,0,0,80,12,2,12.725,179.5164008,-46.44661908,44.46339286,"Serravallian",5,32,46.44661908,"Southern",48.647908,"temperate",16.6856412237292,"collection10","slope"
7184,"18.215_7184",312.8908959,"Rarefaction",0,0.700000009,172.1843574,156.9779873,187.3907274,456,456,209,0.7767,0.776315789,0.511961722,102,39,23,25,14,5,1,0,0,0,456,18,6,18.215,-177.1847025,-50.579076,172.1843574,"Burdigalian",5,32,50.579076,"Southern",48.647908,"temperate",100,"collection10","slope"
7184,"25.17_7184",154.8781706,"Rarefaction",0,0.700000027,80.82493009,68.25115367,93.39870651,350,350,123,0.8375,0.837142857,0.536585366,57,22,11,13,6,2,2,3,2,0,350,59,14,25.17,-177.1847025,-50.579076,80.82493009,"Chattian",5,32,50.579076,"Southern",48.647908,"temperate",100,"collection10","slope"
7239,"35.805_7239",382.4603333,"Extrapolation",0,0.7,225.0717814,198.3835198,251.7600429,272,272,185,0.5676,0.566176471,0.362162162,118,53,12,1,0,0,0,1,0,0,272,26,11,35.805,-170.9280883,-52.1807313,225.0717814,"Priabonian",4,33,52.1807313,"Southern",53.750124,"temperate",91.1535473341028,"collection10","slope"
724,"52.035_724",104.0695395,"Extrapolation",0,0.7,54.51206597,39.80318991,69.22094204,96,96,52,0.6797,0.677083333,0.403846154,31,12,4,0,3,0,2,0,0,0,96,13,11,52.035,-95.78009839,28.2761084,54.51206597,"Ypresian",27,10,28.2761084,"Northern",28.1939,"tropical",40.8023819187966,"collection10","slope"
7267,"39.37_7267",148.6811934,"Rarefaction",0,0.699999986,77.96777164,68.73031962,87.20522367,404,404,128,0.8692,0.868811881,0.5859375,53,28,12,8,5,4,5,3,3,2,404,40,11,39.37,-166.5719117,-52.18073129,77.96777164,"Bartonian",4,33,52.18073129,"Southern",53.750124,"temperate",49.0351874656688,"collection10","slope"
239,"0.00585_239",33.48926611,"Rarefaction",0,0.70000008,18.15257751,13.52478284,22.78037219,102,102,32,0.8541,0.852941176,0.53125,15,6,1,2,0,3,0,3,0,1,102,19,2,0.00585,-53.27686405,69.13842977,18.15257751,"Holocene",35,2,69.13842977,"Northern",66.77291,"polar",21.2532559351469,"collection10","slope"
727,"39.37_727",204.2001692,"Rarefaction",0,0.700000032,113.6351545,108.6096451,118.660664,1650,1650,232,0.9703,0.97030303,0.788793103,49,26,22,19,11,12,10,6,10,7,1650,76,9,39.37,-88.52652182,31.22913799,113.6351545,"Bartonian",28,9,31.22913799,"Northern",31.874494,"temperate",71.466979065733,"collection10","slope"
728,"39.37_728",234.2091092,"Rarefaction",0,0.699999979,130.5536891,121.8087517,139.2986265,925,925,221,0.9374,0.937297297,0.737556561,58,33,30,21,14,16,13,9,8,5,925,72,8,39.37,-86.07141981,32.11491852,130.5536891,"Bartonian",28,9,32.11491852,"Northern",31.874494,"temperate",82.1073179943089,"collection10","slope"
728,"44.55_728",248.0074118,"Rarefaction",0,0.699999992,135.3891166,128.7001207,142.0781125,1447,1447,271,0.9489,0.94885971,0.726937269,74,41,27,20,20,9,12,10,6,5,1447,72,11,44.55,-86.07141981,32.11491852,135.3891166,"Lutetian",28,9,32.11491852,"Northern",31.874494,"temperate",46.5849935895479,"collection10","slope"
729,"39.37_729",205.2790908,"Rarefaction",0,0.699999996,109.4172747,100.1202876,118.7142618,796,796,200,0.9197,0.91959799,0.68,64,43,21,18,12,7,3,4,4,2,796,86,15,39.37,-83.60294035,32.94857085,109.4172747,"Bartonian",28,9,32.94857085,"Northern",31.874494,"temperate",68.8142865191815,"collection10","slope"
729,"35.805_729",550.9165474,"Extrapolation",0,0.7,246.915,175.43065,318.39935,300,300,162,0.6204,0.62,0.296296296,114,16,10,6,9,2,1,2,0,2,300,26,9,35.805,-83.60294035,32.94857085,246.915,"Priabonian",28,9,32.94857085,"Northern",31.874494,"temperate",100,"collection10","slope"
729,"30.6_729",163.7201706,"Rarefaction",0,0.699999977,87.32689268,82.28199038,92.37179497,1908,1908,254,0.9523,0.95230608,0.641732283,91,33,22,12,10,6,7,9,4,6,1908,88,16,30.6,-83.60294035,32.94857085,87.32689268,"Rupelian",28,9,32.94857085,"Northern",31.874494,"temperate",61.5933184327919,"collection10","slope"
729,"52.035_729",170.6754913,"Rarefaction",0,0.700000009,102.3993566,94.99389366,109.8048196,301,301,125,0.9247,0.92358804,0.816,23,50,35,14,1,2,0,0,0,0,301,14,4,52.035,-83.60294035,32.94857085,102.3993566,"Ypresian",28,9,32.94857085,"Northern",31.874494,"temperate",76.6461072770867,"collection10","slope"
729,"44.55_729",190.8333981,"Rarefaction",0,0.700000017,100.6668422,88.69978225,112.6339022,310,310,130,0.7974,0.796774194,0.515384615,63,28,14,7,7,3,2,2,3,0,310,47,9,44.55,-83.60294035,32.94857085,100.6668422,"Lutetian",28,9,32.94857085,"Northern",31.874494,"temperate",34.6376748466577,"collection10","slope"
730,"1.29585_730",214.0250112,"Rarefaction",0,0.700000024,118.1629365,108.4817175,127.8441555,543,543,177,0.8935,0.893186004,0.672316384,58,39,26,15,8,13,9,4,1,1,543,28,9,1.29585,-80.33417254,33.52563336,118.1629365,"Pleistocene",28,9,33.52563336,"Northern",31.874494,"temperate",46.2371141175351,"collection10","slope"
730,"63.83_730",40.1440473,"Rarefaction",0,0.700000058,21.28487857,15.95454805,26.61520909,84,84,31,0.8353,0.833333333,0.548387097,14,7,1,4,2,2,0,0,0,0,84,41,3,63.83,-80.33417254,33.52563336,21.28487857,"Danian",28,9,33.52563336,"Northern",31.874494,"temperate",31.7905022625565,"collection10","slope"
730,"39.37_730",235.9968676,"Rarefaction",0,0.699999997,129.1684866,124.0437251,134.2932481,1837,1837,270,0.9679,0.967882417,0.781481481,59,31,31,24,14,14,13,5,10,7,1837,104,14,39.37,-80.33417254,33.52563336,129.1684866,"Bartonian",28,9,33.52563336,"Northern",31.874494,"temperate",81.2361418296362,"collection10","slope"
731,"30.6_731",191.0218786,"Extrapolation",0,0.7,87.65003104,54.39622299,120.9038391,179,179,84,0.6933,0.69273743,0.345238095,55,9,6,5,0,2,2,3,2,0,179,35,12,30.6,-78.75,31.71747441,87.65003104,"Rupelian",28,9,31.71747441,"Northern",31.874494,"temperate",61.8212340644435,"collection10","slope"
731,"39.37_731",266.2774023,"Rarefaction",0,0.700000003,141.8744829,135.5975309,148.1514348,2145,2145,340,0.9529,0.952913753,0.702941176,101,52,33,30,13,11,10,13,7,6,2145,102,19,39.37,-78.75,31.71747441,141.8744829,"Bartonian",28,9,31.71747441,"Northern",31.874494,"temperate",89.2271475670498,"collection10","slope"
731,"35.805_731",43.61791024,"Rarefaction",0,0.700000041,23.31027354,17.03468297,29.5858641,83,83,32,0.8328,0.831325301,0.5625,14,5,8,2,1,0,0,1,0,0,83,27,8,35.805,-78.75,31.71747441,23.31027354,"Priabonian",28,9,31.71747441,"Northern",31.874494,"temperate",9.44060650021263,"collection10","slope"
731,"25.17_731",104.6616112,"Rarefaction",0,0.700000034,55.00451446,38.68391924,71.32510968,108,108,56,0.7053,0.703703704,0.428571429,32,9,8,3,2,2,0,0,0,0,108,13,3,25.17,-78.75,31.71747441,55.00451446,"Chattian",28,9,31.71747441,"Northern",31.874494,"temperate",68.053896735514,"collection10","slope"
732,"1.29585_732",208.1678525,"Rarefaction",0,0.7,112.3593381,101.7439648,122.9747114,826,826,208,0.9105,0.910411622,0.644230769,74,34,27,11,9,12,6,3,4,10,826,31,12,1.29585,-77.16582746,33.52563336,112.3593381,"Pleistocene",28,9,33.52563336,"Northern",31.874494,"temperate",43.9661681723728,"collection10","slope"
732,"44.55_732",141.1567008,"Rarefaction",0,0.699999975,77.60243744,72.39203181,82.81284308,739,739,149,0.9405,0.940460081,0.704697987,44,19,15,12,8,7,11,4,6,4,739,44,11,44.55,-77.16582746,33.52563336,77.60243744,"Lutetian",28,9,33.52563336,"Northern",31.874494,"temperate",26.7016222681793,"collection10","slope"
732,"4.4665_732",27.57650593,"Rarefaction",0,0.699999874,15.61090614,6.498954834,24.72285744,46,46,20,0.8072,0.804347826,0.55,9,3,5,1,1,0,1,0,0,0,46,14,5,4.4665,-77.16582746,33.52563336,15.61090614,"Zanclean",28,9,33.52563336,"Northern",31.874494,"temperate",7.31332536120328,"collection10","slope"
733,"1.29585_733",158.1544375,"Rarefaction",0,0.700000027,85.52280022,78.35803663,92.68756382,724,724,166,0.9186,0.918508287,0.644578313,59,27,10,14,5,12,7,10,2,5,724,33,12,1.29585,-75.49744162,35.33059349,85.52280022,"Pleistocene",29,8,35.33059349,"Northern",35.709438,"temperate",33.4650406510784,"collection10","slope"
733,"57.62_733",63.54144321,"Rarefaction",0,0.700000025,33.35144035,29.13853223,37.56434846,258,258,65,0.8995,0.899224806,0.6,26,10,8,3,2,4,3,2,1,1,258,52,4,57.62,-75.49744162,35.33059349,33.35144035,"Thanetian",29,8,35.33059349,"Northern",35.709438,"temperate",59.7427579451734,"collection10","slope"
733,"69.1_733",152.9053118,"Rarefaction",0,0.699999981,80.93029387,74.86976571,86.99082203,1121,1121,198,0.9376,0.937555754,0.646464646,70,30,18,12,13,6,4,5,3,4,1121,86,4,69.1,-75.49744162,35.33059349,80.93029387,"Maastrichtian",29,8,35.33059349,"Northern",35.709438,"temperate",79.7854786847031,"collection10","slope"
733,"4.4665_733",122.1259488,"Rarefaction",0,0.700000004,64.84655042,52.21936086,77.47373998,144,144,71,0.7377,0.736111111,0.464788732,38,16,8,3,3,2,0,0,0,0,144,14,10,4.4665,-75.49744162,35.33059349,64.84655042,"Zanclean",29,8,35.33059349,"Northern",35.709438,"temperate",30.3790130771443,"collection10","slope"
734,"9.438_734",81.25947541,"Rarefaction",0,0.700000014,44.3446764,37.02550972,51.66384308,345,345,86,0.8899,0.889855072,0.558139535,38,5,8,8,5,5,3,0,2,3,345,26,7,9.438,-73.73670469,37.12807611,44.3446764,"Tortonian",29,8,37.12807611,"Northern",35.709438,"temperate",32.0862101465017,"collection10","slope"
734,"69.1_734",164.9656398,"Rarefaction",0,0.699999986,88.04716538,82.62079173,93.47353904,1045,1045,184,0.9541,0.954066986,0.739130435,48,27,21,16,9,15,8,3,7,1,1045,101,5,69.1,-73.73670469,37.12807611,88.04716538,"Maastrichtian",29,8,37.12807611,"Northern",35.709438,"temperate",86.8016771069525,"collection10","slope"
735,"14.9_735",98.17322767,"Rarefaction",0,0.700000043,51.24146286,38.2074143,64.27551142,130,130,60,0.7473,0.746153846,0.45,33,10,6,3,4,3,0,0,1,0,130,13,6,14.9,-71.87470422,38.91333457,51.24146286,"Langhian",30,7,38.91333457,"Northern",39.740101,"temperate",100,"collection10","slope"
735,"69.1_735",130.6478439,"Rarefaction",0,0.699999992,68.60597284,56.51109658,80.70084911,161,161,77,0.7467,0.745341615,0.467532468,41,18,6,4,3,2,1,2,0,0,161,32,4,69.1,-71.87470422,38.91333457,68.60597284,"Maastrichtian",30,7,38.91333457,"Northern",39.740101,"temperate",67.6354937307129,"collection10","slope"
